t,eps_ref  # digitised from DeBonis 2013 NASA/TM-2013-217850 Fig. 4(a), black ref. soln. curve
1.359999999999999964e+01,5.746498889711323770e-03
1.365000000000000036e+01,5.700725388601035268e-03
1.369999999999999929e+01,5.654951887490747633e-03
1.375000000000000000e+01,5.609178386380457397e-03
1.380000000000000071e+01,5.563404885270168895e-03
1.384999999999999964e+01,5.517631384159881261e-03
1.390000000000000036e+01,5.471857883049592759e-03
1.394999999999999929e+01,5.426084381939304258e-03
1.400000000000000000e+01,5.374389341228720009e-03
1.405000000000000071e+01,5.328615840118431507e-03
1.409999999999999964e+01,5.270999259807549776e-03
1.415000000000000036e+01,5.225225758697261275e-03
1.419999999999999929e+01,5.167609178386382146e-03
1.425000000000000000e+01,5.109992598075499548e-03
1.430000000000000071e+01,5.052376017764617817e-03
1.434999999999999964e+01,4.994759437453738689e-03
1.440000000000000036e+01,4.937142857142858693e-03
1.444999999999999929e+01,4.879615099925981025e-03
1.450000000000000000e+01,4.821909696521094364e-03
1.455000000000000071e+01,4.764293116210214368e-03
1.459999999999999964e+01,4.706676535899333505e-03
1.465000000000000036e+01,4.649059955588452642e-03
1.469999999999999929e+01,4.599615099925982893e-03
1.475000000000000000e+01,4.545669874167284144e-03
1.480000000000000071e+01,4.488053293856402413e-03
1.484999999999999964e+01,4.442279792746115646e-03
1.490000000000000036e+01,4.384663212435234783e-03
1.494999999999999929e+01,4.335129533678757502e-03
1.500000000000000000e+01,4.281273131014064551e-03
1.505000000000000071e+01,4.235499629903775182e-03
1.509999999999999964e+01,4.183804589193189198e-03
1.515000000000000036e+01,4.138031088082900696e-03
1.519999999999999929e+01,4.092257586972613929e-03
1.525000000000000000e+01,4.046484085862323693e-03
1.530000000000000071e+01,4.008882309400443704e-03
1.534999999999999964e+01,3.966780162842339919e-03
1.540000000000000036e+01,3.926928201332347164e-03
1.544999999999999929e+01,3.888763878608438550e-03
1.550000000000000000e+01,3.854034048852701937e-03
1.555000000000000071e+01,3.819304219096965759e-03
1.559999999999999964e+01,3.789785344189489352e-03
1.565000000000000036e+01,3.757276091783862994e-03
1.569999999999999929e+01,3.723345669874168155e-03
1.575000000000000000e+01,3.698149518874907851e-03
1.580000000000000071e+01,3.671354552183567904e-03
1.584999999999999964e+01,3.646454478164323169e-03
1.590000000000000036e+01,3.623567727609178484e-03
1.594999999999999929e+01,3.600680977054034233e-03
1.600000000000000000e+01,3.582531458179126493e-03
1.605000000000000071e+01,3.560829015544041912e-03
1.610000000000000142e+01,3.537942264988895927e-03
1.614999999999999858e+01,3.520977054034049158e-03
1.619999999999999929e+01,3.499629903774981697e-03
1.625000000000000000e+01,3.486306439674315399e-03
1.630000000000000071e+01,3.464159881569208333e-03
1.635000000000000142e+01,3.442131754256106107e-03
1.639999999999999858e+01,3.428571428571428395e-03
1.644999999999999929e+01,3.409800148038490044e-03
1.650000000000000000e+01,3.390377498149519005e-03
1.655000000000000071e+01,3.373412287194670935e-03
1.660000000000000142e+01,3.350525536639525383e-03
1.664999999999999858e+01,3.333560325684678614e-03
1.669999999999999929e+01,3.310673575129533929e-03
1.675000000000000000e+01,3.292376017764618839e-03
1.680000000000000071e+01,3.270821613619540307e-03
1.685000000000000142e+01,3.247934863064396056e-03
1.689999999999999858e+01,3.228778682457440676e-03
1.694999999999999929e+01,3.208082901554403735e-03
1.700000000000000000e+01,3.185196150999259485e-03
1.705000000000000071e+01,3.162309400444114800e-03
1.710000000000000142e+01,3.139422649888970983e-03
1.714999999999999858e+01,3.116535899333828033e-03
1.719999999999999929e+01,3.093649148778683348e-03
1.725000000000000000e+01,3.070762398223538230e-03
1.730000000000000071e+01,3.047875647668392678e-03
1.735000000000000142e+01,3.024988897113248427e-03
1.739999999999999858e+01,3.002102146558105478e-03
1.744999999999999929e+01,2.979215396002961227e-03
1.750000000000000000e+01,2.956328645447816542e-03
1.755000000000000071e+01,2.929800148038489652e-03
1.760000000000000142e+01,2.904633604737230559e-03
1.764999999999999858e+01,2.877868245743893556e-03
1.769999999999999929e+01,2.854182087342709267e-03
1.775000000000000000e+01,2.830051813471503360e-03
1.780000000000000071e+01,2.806809770540340254e-03
1.785000000000000142e+01,2.778356772760917377e-03
1.789999999999999858e+01,2.751502590673577178e-03
1.794999999999999929e+01,2.729415247964469930e-03
1.800000000000000000e+01,2.703774981495188443e-03
1.805000000000000071e+01,2.676535899333826879e-03
1.810000000000000142e+01,2.651310140636562330e-03
1.814999999999999858e+01,2.623271650629163329e-03
1.819999999999999929e+01,2.595292376017765013e-03
1.825000000000000000e+01,2.571576609918579080e-03
1.830000000000000071e+01,2.546262028127313070e-03
1.835000000000000142e+01,2.519881569207993530e-03
1.839999999999999858e+01,2.495099925980756670e-03
1.844999999999999929e+01,2.468186528497410149e-03
